account,amount
4tBRsA48YFz3BXSmNRRZLmyVfk7SdHq78C7PxowcdEEQLHWwRf,0
3HXnKGQSraQ249TX9gE5H741h5qHe1fNdBoqfCwdcxXNfFzzMz,99988180532
31qeBTNWpdpX5fj2KGcVNm7pjoUQhrhYY8GjVmNN5L3SEht7rf,19842054436
3MgACDeuGrMKeCaC9MydSro9k8yUH2CktvfowuBVFp9CYkzr67,0
42hZX4Cxbef4CE7zgdtaFdekKVrij3VaywKhfRyK77kiaT1zyW,19800932428
49nPoF5m3J75NZpkjTDJAgzxwyUY9z2qWVkXEACVDfqNGrX8JB,19724671036
3zqkkk1PPuN33sU3hpHAEf5kTsyjkaejd4zbG6mKmL6ymwMvwW,19469512711
3NuKcBvpBLGmbfkGX1d8M7kfjftUzHNaHp95mh21pr415eQ6QM,0
4ENoPkSqt6XURBoBLDzzmR4vhXcmSVAN4KUUtjwV4EmZKPWaW3,0
4dyXXPuB7NLDiyFKmscvjWd6bHptjZG6LzRBxo2UkXyKP5ogJD,0
4aEFaSC5afoNSiYRVEeTNzuC2uGKXawpAqXj8g2brrNiVwfxD5,0
47wETaawVL7j3g2FVEFJeFZKLT67hfKYKaXgBckSrqmUsvUDCJ,13645657323
3Nf1KzHPzc2tGuXxug9xTUmnJ8UbBVV5d7PnoLvRCCECrGbTTZ,0
3AQLmcowGiU7Uof4vHoHid2dF7P4US4VGSgH6G4tbHRykJH1A7,0
4oXY6b3ChXKV6rpxSdTi5JgT4axW1Mm1uGg2bjTAATUYrYsiD5,133605572681
48CAjkSEHkakCggFVHu2qitrGrGh5m54q8FfMnQzVQnDrYuKpQ,20000002778
3W4BLS9H2CQxPx4mYnnG1nPzum44oEpdhoNVXbT1chTmC4ksuj,0
3uHeKj1wvTtkSFxDvjrMR46UJ2ckUZAYdkEuoEqm9fzGVXrgpR,100000013
4jf5TynuezEzpahRRoRFGV2Um4cPatWkDR3JL3Q8oUNZPU5X7a,0
3cEXhvjEobxq8BdSUm7sURqrGYocQ1ydW1834NXcHmg2ejhxxw,19846510300
3AtCLWyMFF1ukL5FTp1KFExssXWpv6Etc4kYkh2amE3ykPgSGr,0
3fEbuw3JZCodPGYsmzsTmBwViKx3GTFmn9AxBXawRpdEeVmMrx,0
36wZjK5wgfu3ib3QgUKWH9oPhJzzY86EuxbbCaGNXsbA7vDXtc,0
36XfzwYCGyyvXjkVN4VmNbyK6TxVwz1P7bv8a88tPAW5xzSyxK,0
48yKuruoYHpgm4HzXBLoRQJnqZWy3EZXfx5KqqvzJTbHC6dA5f,0
3fhNhPaLxACxgZKCHFEs8z2NttrLD2MSMqgo8Hwi8JjuNXN2WV,0
3TEpGFfmCPu72dTvmECR8RjV93fVKvLqP62YrzWtA8Bi6duJPp,0
3YA5t6kMTqFr24B5v3MmgiMs1v319p7m8MsqzYh868GzkMHNQo,0
39Eepzc7CMNwvHWuUoTmzPE9s7rMW7tJMjVFk5ZGCYUNkq9L86,0
4A4ChqsNo61yVAgiuBitrET4nFZTuCawQxktXaW9CnRTFz8HDM,0
3fGNrzHda9R19GwXHbog4oMzVaeLAT7FFc2Hq9LmUiYpsCpVS3,0
3YaordFk75kCAmvBKinWFGQeBLTLxRcwS2LhZbYnSiswyyBXxt,0
2xUjsvFYatdf4Vkw8SkUUJSbzJwpmBriN1tYV7G1JYCwHetNPp,0
375DRJh3urEpHSk9sARRKvcLA6kmPeoeGYpz64MGHjJ5p93PXP,0
4VgGzmjKqbuEZgunKjprCheS5Tef1TPyzsNAVr1u6kNi3QZYMp,0
2zz7ApBZEitoUBNF9gUjCko1ErAuz1GuUZ4RgWwrhGDjBx8kgo,0
4fnejfmXhoxbVXaZGudpuACvCV8XZQsnd5TF3e66Us8o9KmXAK,0
3HHW5G7TwbsR4bs14U328XYM2q3t2MxUgMAx6q9oQ1sXehUF8d,19990252772
3e44qmKPHwnn9ZPeuWGxRTVEmRwr7jYiuENryUgG15QcTQjfHG,19620324395
3V3wxQfL56puK9PkUVdA46goJ6V47qSMkKFCgzTChF6WH6nHou,0
4b4SeCqGq95mJKstuiqYHX8vRWhuAonx7EcjHvQdvhsX5hfvzU,19985988200
3C6mUR3yBRrNz5q95XUpnR9yNVebm2ceQ7kpEy9GndTzpAt1Sf,0
4mCUx6FekfF5eYYEvwpygmGoUQYeNhr3qtS1Uua1qQzzNKX9LV,13094237053
4b38JdWqQUQ1izBV1msWTkV89jy7MjhhtP6R7J795ri5G2y7KY,19953092490
4pZrtHmyEt5ziSPSiY5YsSpYuEeKN7x3anh4tHryafb7RqBfCC,0
4AoVEYFcJNW9JotpjknaDNKHPTDsbsEZhdf3JcjeqtQB7ceepq,19722671161
3YwnMCFsYnF28gA8gB42KJdMp59DtdBJqXUap5hT5hS5kWy9bk,19926085344
3hzUn4Qwx5T2ukg6LutZVHThXRCtK3jv6Lowt2NERVJdVVcp3D,19713568850
3sVW1X9G2suHVzVmUZSrLqSMVWZf7JUaYNReoe3MjFyw4xkgoX,0
483RasNqoWGRxHXVLS1tPZHbAT3iwdwq2AQx2KvMhP2aohamoW,0
3HgtmwjC3Gsa8jDdcvwQA52z1NnhfDj1hkR7SVj6c7TsL5Ceya,20000002778
4TRbjBXRG4NpdAHmLHh7o68kvcHcMQfsExQdtxQG5HqTpQqFbQ,19891827611
395NEo2MeaJysfsnNkj9g1X6FSjXKZsHDZz4UCj3j5AfNwnpqU,13753254912
37F1rE8WLhDrcVydkqAcSV3z1GrqdJ17uS1kpZvynwRz3FcRaX,1710484963
3VWcUCYyuFkDG1d7eqStiQf5cbbNHrhTtSbhCDAvwDJ2VPQ9mn,5000000694
2xiDZGr3ceyh2HK9AhiKK7ob4r2ERgN4WyicFNmjpBR8w8XTQH,22163462874
37gyGQXC8u8EPUPeMwodUrjFBaQv2yGFS2qssrzBivCPXhqxDp,19542303727
33kdwUeN9fdmVEojZaR5JX9wKxjEguR9NCyHSJCSYm6kYLStU8,19883487201
4K2bNLYgueHxG4paoPYCSwqz3LPxKyqfFij9a3VAFiRHctv6SP,20648566972
3aY6bB3k8ouHod4hdXB5uYWwgMmFPkLRjLB5cK4CvrqkgmCe6y,19985872948
3xD1Fy39HRfBNSUi2GA73RhV43mhCSvm6cJECUxLActQXsLMuz,0
4PRRn2ZiECz3RYbRsarKnQbjFQhiiGD5N5okngWfs3pJF82rfW,19519479337
3HJn8jqhGKV3QyFX4NM7vR8dG6yf6wndBFTSuiRRVESjJVHUQo,0
4MdtjBg7Gn2fsjuXZhpTQi2PQpuCJQsGeEiuKC6V3eAznSnSs4,0
4hvtn6KbzpgFmmrw1ZTg6rcyN85ig3qAKuZnLscUVBAGV4m1Jq,0
4eXE29zxMZDwEUMhWeJQGfdFR2voEpy4VyahR78L4bceNBaGBq,19971459397
2yaM7VepovLr3MvzHBgmmxu1Ga8DE31N8gJ3VWaJ8kdpNfny9i,19583579312
4C6zkAthtZCqkFXtPbw1aG5dMdL8Bj8ioY4VzdCTBKxFd5Da9t,19945908288
4jK5X7vAohezC6vFFvth68zuPGh549Pzr3uZ8JNAik3Qii15eB,0
4oFPMcHn29QugPe5pCb3LF91PbMtbrtNqYszhypqzSGiDcvYh1,0
32HiSueXNetwrb3jpRPgP3BREJ1bXSpTLtiJCTCzFgh4UgHjTF,0
3pGiggVBL88zemGwjmPBqZRehyHdPBVXG7en1D527HorYZ5wBo,0
4fgsGN3vJ3vd8t6o1EZKofCr8LXFftJpeL6bCMraYwMouYZP8U,2686933
48QHGS7apD7qJ9uM3JTvhPY4XA3qxtNpfKjigFoQhjKfSyB4fW,18138665075
3xfQDuJMdqzA93FfG3TMNkhEgP6GDwMVES9EUpRerryLrjr4aD,21622003003
4hizC2stSFu1godY6zDWZshjtoTzGNhsozsGoMzYHhQdR4XGaG,16956293578
49FzzX4QczvN6mFTrFW481LAExZcQFEmKtLwn9vmASN9qTUbvU,19972873811
4q5c7rSrgULgjk93hwoAQ2pmVBRejBBVRQQeedUmfRNBqtpXNR,0
3ogMG3RQUWR17Gqvtxvek26khyE6xZpVbwp4aTqafu98x3coKp,0
4arKEMQWqGov8Wg3S9e9tpwtoNp6ogxh5JYUxbJF55MxCprwjn,0
4HefVre4neg76DjXxVwThbrSx4ZpdGbrsJ7DLDvLuwJ8mBg5Go,18575144621
36zCasuawUReSsSXoTrDGQshLKva8qSagkvbyo66gBG9ntLTsr,0
4c9APJa7CXxmywFg4wpb51DoENMJi9HNaB1ZJuXQGR4DLVdjJG,0
3BLouSfKbvh7Q5ohhvwcqbVzNcoaZy3X927EPoZPs6QDEPdVNu,0
3L2ns585f39EEbrc6Wk37PqugHPYS9vHK392sJ9MRpHR6f7TE4,0
4JEiWsXKWRmdojWAYoYj1pwXvpmHkXrExyCtCT4RMJd1me99Wz,20350862411
31EYqc7FvFeSTX99ct3jwWP9ZTyVym3evEhynpA4dmB6NYRVkC,0
3kcateiFRu7BF5af9HDdryTsRZX64FP4KRaQGNVMP1kXkxQGP4,20000002778
4pHng2oRpsBCWKKbkQFZxYJ2gAfdqm8emo8WYwpfXVrsUGhFtN,19888406127
3TqAKrHPGArDMtWJYD4j8cBh7pT4dvg8jKzNENaavveq6PaQVZ,19884940175
3qtwU8vCiWv3DtmPio9GJNSP2j1MPidYbBTLh1QwzxsMU3qi29,20000002778
44B6kXdu8RonZJ2iraJx8io2p9YTvNMDvS5PYcT18bgvogqugr,19831039392
3nCBCr4LiMprRsCYFiUTRJ6H6ZqtFvFLHRywvBC8uFWKXJnC1m,19512277043
4eAjUkCjpkragiBWE91UBgeAdkY5TBCqBsAp9wR9D3pzg6jF59,19968720583
4WxhKtMzkyFG6FXiZscqJVi8cWBJjsobRYLuQAaoRBNKwHKku1,44814340
332RZKcLft4aQdQLJbTBzutyHqcTnAH93xnzjyYvvsrreRtjgB,3187025519
3H7gfE6hf4CFLC1ExKCEtJQweyzAvgk6skiwtab1nNLnictuPR,29518521634
3XBdSJwJqxe4cCDUs4dVFvP81tDxSritfgQdPHsjjm6fH93FkW,20000002778
4mXLKDg26nyF12q1yHbUi339vk5rZfa2enDazUMsMTs76SATDY,12956668120
3hab8z2xvz1E3djVecH9CtUEyKh4NmimV91gqVeHMR1ycALcEM,0
3UNpmz93iPSwGSwMcjc66BNhJDoBNLcUaGUW8MM5kkjPNCAkvh,20000002778
4bnxACYEbtEw3Fu3LwUyZLmJuK6WNZWn4y5yRhRVRNTDk3BY1w,19964558005
3F7P9QRE3uGEiejXcvr3X6hL8rCCSfBM4wSCECVNEj18eDrrV8,0
3PnYsJanH5Zbdk6i5jBrkWpfn3pDPGWeNaTCstzx3oiY6Fkzto,0
3U4QpAacZENfcLcLniHADV1G26rZR47L57sxSuuM7bkyEY7m3V,20082448038
3oL92AMKPY1NAt5mhP57oZuVR9UGyqRDWR6HrfxaraAY57r8gc,19261260871
34mbDkgwmTG7QYVFFxeLkLpR18ag2M8pNAHqYDoZrgNQRn4TdJ,19985803715
4UJYgWx1LG4Cnf4KDJg27PUz35XpXgqUihRDzMa3AxrCrHqWPP,20000002778
46SZ8fTKpPbwGYFAcs8FmHNgfA6hhe4LU65C6ekdozSvAPAAnU,20484346438
3Wn9xjdLJYjwg8oL1sLmEkP44QnmLC7hUo9Gk9jTeJcGisXcib,19470905303
4PQ3MBT932qJaj5WXLAViCbLpETeAofctZ6tGPbQiDo5rMNzfN,13469955425
3Hs9V52tcoHubcQYh6i6eRSnqNeLo5f1JHDrfSAAc9zK5gDGT3,632390856
4jiqLwwm8fVDMdA8S4ihzwQU36aWubpixtW2cGnXgUazut2ma9,19884251404
3HPXS1pkFrkvgZYMm4emyuNB4gAg6jEG9Zf9Dk9coX7Pm3v7Cj,19865506348
4LKmxPFB1xtov1iB2BcBC2uDTHccFAWDp4PhAhp6SSUrw4FeG7,19984344255
3SBL34SpNJFe3MG8Vv1oeTQjgS6FgA84eU9zkVdsFkbqn5fmHt,9995504977
34YkdM4zCCT2DKeEGjdnKWhGqFPLGusYFCUdW2JpxG53i4d5vB,0
3uwRxs5x4NDxdg2SbGhkpHKWimwMJ4DA7o6hNPErVHYFLgZibv,0
4o9NPwgrbGKcvFBkLanWkkxtdCw7PNsvWFC4EJLfA3tLf6GPqT,20000002778
3ckfhUNkQz5fXefyCucV2N6bZexN4RhJ5Au4aR28AuEYYDL7vo,18701500756
3bxrfKDazCYxhxBvCvZ8eHxMifq9b2fjBLT9a9kjHEQjLyqao2,20000002778
3RyKNCMQEuBK2oSMqGbQ3PtShFCFjjBY8yR54WquT1WjRutHPe,0
39bQB9nwoEWkUb7ccWdnyT1xkzmQdinoDZ2q1UgjHYDe5ZW7jR,16729006378
3mnyirrcyLqWozZiMra9R3tjPHEfXtKD8JHgwwExZskf5Eac4P,18760704454
4EXMFm4bSBDjqA3BTUZZAhayHFzDyEEhCDom3u6vSxT3yxtbkr,19682574885
3bSgU353xSQ3iSvUEfLVJEdooBBLaMVtahXEMQFWnN1NRyDErw,19496918887
3tYe7eJg9tsx9KVXpEihFWS5QEP47g7qga6Uo6Q84XhvHbPcCz,19974217500
3SY3iYpa5pJqRcEs31rmPNHTcnvwDFGsGphmrUDCirWJFyWjsd,19891950102
4XXv5wWNLPL7gCEH831sUaiCgTRtqytvKRNCK878nzGpRBqEVK,21985881206
4AadjXs2zwiXsTFJSd1A3pizuJq8o9rgQLgT6PSsefWhwg9vxf,0
4BRzB11HUsNwp2JAUAbRzf74QafzAk1k27Z2uUWv9nq1ExtL6i,19825502942
4i1A6LQjRk494dHfUSxi5izsNCt9Bgcx52f8AemSUygpxvhquX,20000002778
3AfTgUCVcLQXjTauFMuHMX1tzfjzKrbAqQRYEbMMVAD6nKdP9w,17998470469
3YmE7QY9bEnkVzkUd9CBSj5Ak882FuuvJ8HF4q6iDnXND3UpWk,16488537625
35t5Sw6a56zMYqcLKbfQJxtroPkqQUdX3zKCAGZmmbzihcGzpK,501000069
4XV8hNwmqXBJMCBSdofAS1HjVskbxoKKcfi9HUTbWmfWjFMYDM,19241984329
4T28vHa6nWvRyph47ypeqpGhEERwtZG7bVr16x2i1najLuDfbS,17688229941
4Vo14Nw7arK6YwZjnu2t1WjM6cNA2yhY3CYo1qDWYgREmtGEgn,20441198335
4216a2Jtem9kooRE6vE4YTSqtnVH1N2F2xP7cHnDusRiaRbGVe,0
4gGLMcuCcH7UmMmDm5j2HQc1cxjQeEC3uwUVto58wLdDUZugxs,0
4LQ2hjrifz8N5se9gSgvo6Q4FgnGoEdcoChZ1bXERryL5Wkou1,19873941583
39x8CeXr93zJtSYm3UAF619j758t127p77pRJgkyiar3dWwpaT,22053556131
49qUiLCg5beDA1opEL7CHAAmCuH7pWCui2n6N8b5xV2Zrm8kap,19947415542
3vsCSKCn2ppZ4UujU7cmHKsoJLvA8jUDfS34G592DxDqYS5CUd,20205723420
4Eex1JtjpuXX6Qc3URckzmaunSYfTa2zikLRewFB7JDJi6DMH5,20000002778
371jSoGEKq897vKTvYbYQ2T65Gqykbb3vmsyGLnLPZNeXShUfA,22098968143
4TvwF6KZT8oYzKsjrNUck3t7JFY8oRAf1LQbmBUggzzunducHf,19937978877
33iQLN2mXJ9qkfFhecjVWfzg7YJ1Gnj7Nb725hPh32HJAgmFgf,19988615282
3sAaoXpMF3PmSzZ9nCtGmCJuvinjdfJGffZ8cf7YBJcJwcZvNt,19518731409
4oSQjubWSrB4AK2f2MaCmHuWc1neSXA4PQ91QRRtNDWmm4LAgx,0
3oJBEfG19thZhiWxRJJX6PKDSd1bsjeGpbX3pn4m5gtdwe8Jmx,0
3w5Kvo111FZA8ivur1N1ArPD7Uid3ETb5Eo55Sr5rbocH7Uz3W,19083873811
4gBWupZFEPafw2kNmFi2DGuongg1ybV1u6Xg3LjreSm4AWmBeR,18139117751
3j2gKrFbdYKsuMsC5pfGYX1378g1w7aPWaVyPj21GjFctGqN9c,0
3sZNW86oMFEx9rr6gXm5K6paZC3dbSnP2rMZTT7dPfo3B9WXeC,16944789748
3mWLQNKNfdboTUcH5Z1cRNsMejk6VJyKMU1p4B1ox4sbMM856Q,0
3JCr18ZDmYoJNY2KG49cXtbFbiRLvQhZ8V5ZLJq32hMy5R5eHU,0
4FaAq5ntZbgdMuA3hJcMA5kB8wZkemXtoCs9YttfyszqJgCRCb,19331680822
3dJv9L2HQnrsY1VgTNjwp67VX6msDS2ZQXRZqRb9Y6NXhxsEnr,19428775050
4iTzYttaMBtGsuTc1q5pNF2nVs2uiyeNRgyc2M9qkE7E6foAPf,1000000
3WJg1ao4QH1FQrzot3CDTDTUdkhzcXKxDjd1MSW8aYQYLM7KhM,0
4S7NTWNfDtQRhtS864fEoEkzJcUoR28rcQ8rfwTBprksuVWTXs,19647110711
32pwnri7uqPdAQjbBQ9fdwkvm7cUJNwRrdacFkt8qCZrU8PLwg,14998046930
4DNx6GBAcvB2vtPQwVJvPbdsNjU9hk4bMdMVBL6dzbW7yUKwir,19210414576
3w61eXC4HrKddwqdxkaAJoJDysdMCyx3qm4cUwxYHmdpTrzXzQ,9878451291
3piNR8xWw8tY54BnBsf2HMWi3yTCSmHA9myG8VBjUXNHqrPzxD,0
4oatBXUM2ELNwoF9MRk22tSxhZSpuBHSVM2i52Xk7abYoPNn6K,18499791985
4jnswD44NLFst8zPKX2XVvxWmxutB4aWWt19oXc6NqyiTAUtWK,19598443660
38hxpp4rQaCo6EgHhy8FjN3pVmKXJcQxTBLR6uwJbtpRidewA6,19884345694
3cjyrQGq7mKF4PwSKv2rMnWbHE7wUKmDCeyoJ3DWztqyAVA98P,6888663261
4AVouyuoH7SkWkn73ZYxSnJtvJqsnjBRhbH1wE3teMvPp27kE6,0
4CuLuvxSNkjSi7U8v8vXMF7XMdrywGTteCjxbMJinkG36pGma4,19630613408
3yYbBwozbqUdSNkfsqhG8sWuV8MTe68MwdLPiiWNEJQ99ZnZ7w,19880787218
3RECEDo95EsGUPjkBeYaYVkmPrRktYtqxVkurAQZZCcohdFeYk,19869695773
3pSmYpYZk6o8LwnXkyhxooUzf2EJJ4Ny7DrgNH7muNDNgtnuow,0
35VaZkZRGnsfcAwWDq8cRuUtypmJgK7aXzadxpVMhst3VpYDiq,0
3wh3s7LJay4Bj6ZoaqVMbWnQXn5VBd1CSDxezrdrooiFsLfXUH,356634190
447KXe3ZCsVdpoxFBSJtEfNuXB6ZBm5h5gbza34ZXHp9FLbAtx,19019292172
4sCLgTPxeRoHQSvTLbytNUkAKxfhdrvRwV1oCesHz5C8yiZS6s,19982332011
4KHuZMYwVG6EXSuECQjxTP1cNCPxTb8ZUxQ7TdJB7QYEv2kaZj,19948066898
4mph91JwEXy8o3BzkzZcyo9iZHj5iRQ651xGHPeskmEDJSaNy2,18236711492
46XpcNPshKDyN6W4q48ym1ViDPShKYdU6JtkYTXg7uTqquvKWo,19982619466
4r81HqikiXBfwxjNJKJAWdw6an2jq4aGSZZAy8fM3fQ9a7x9mH,19871993003
3M4UhLXDZ2QSDVfEm5Wv3Z5sRkRmcaBYGjw5U5BPzGWEi6USoc,19726778853
3ojU6kR9v54HTnUPh5fcBYHWm9BPSh3LW551Qk9MG1q4yttEPB,20000002778
4S3ZXbBGFJoj7PRPbBUxQaaNC957mSePRtCjp5Y9whxypeXio5,19502867388
3sf4VftxAnvbicFgEt4P2Q8jkecwxtP2gtAStV6r3e3epTEdWU,0
4AhCqg1aWobnzNgRNbh9bxdPCdEC1kcs8gyJAdxLw11yQjYw62,0
42YWt9ud8V4ahx8XJ5w5hycEEBDmfSDc3KSUhLMDvxsHZJVJUm,19979612767
4GqQMrpWTWkne9rb2huqJPR2Rhc7B4VEzGRfFEdn9YEraE72vs,19223398194
4T2Z56xAT3KrdpVgW779mbGk2nZjcyCrDEVgzHN6oqrdm4zus4,19167708749
3xFinAsheMrixM9Vzvu44uSDgny8kHqfvQ7iuBzo9KKJZQVjaa,26537877
4iWT4FhJzegZWpdRNFkQ77iAxPRuzE2qt55pYAGFW6TT7SrCFP,0
4cFnAY8WXpqoM4vv2xnF3KNQRWpUFkcwRHhxWSzGAdkane5guS,0
35J4ZS8oFwAPENs7wWRboufahuNtRMSiNdQxktoitBUQQVnXsv,0
3D82uydUY9eUY6eCfWy3Rpccw7Hr9M7kLDNMt1cxcAg9xN8Shx,20000002778
4QpgdeqGBh6PLfXQDaC7VraqYRJoTq7rJKfC2uTrW6sEddLUmx,24974546599
4CxMC2Wf8dCj5W56HJeYKvQ2xm4GjnvgCCQK4ftMB4WsSk7Fti,0
4pfpcqsjyq34g1hnuM7RHyqUJzm4RTPSdiSHnE3Yy7whxnohq3,0
4KshXpEqftBGiLMPqTj8CxX2yA5pc9z4vb6TCpFspNxPxgyQEU,0
3Hms3tQ95RiKvhEkDCdnEEo1xFoPKgRGU2SpzHJZwWNr1VC9rC,0
3Sy4pKpe6qmtAdrpzbaFf7YaoZ3Ge9FUHVDa8gPgLV17JCRtKi,0
3UCLhxKxXLG8N55z4u79mcAND6mM2aosW1TZHHLPYij2qXPRUL,20000002778
38kRKSUJExMdwfUexLgkfnx32Fwc5Z5D61DAzYswGRHAdBidmc,0
4153cJG9xVUJau29E9KWu1unyvJoYTGs1eFf1b4ftysFAVGahg,0
3bnoQ2W66zTruSK7fnyuqnQKE66TXBtetb9H7vkwEVtnURJ2Du,0
3zAWMmLqtTvEW865Tddsme1BqWZq1ehzmbUZy4FPgwETFhwgKY,0
3y6M2YnMYtUdW8vc8gVY2p55dme6rXHgCDNNY1N7gaiZv4vMMm,18759976206
4dqHxF4zeFvFDTqzcCuVb1eScNpryyes525dKnpQUawy9nWBF3,0
42reGMXpD29ckHVZ5jpaM7ysnjNHF1qs4Vb9XaaUUeJE6UbmMq,0
3CZaNTBE7Mm2GyZ2RGiWz4udHQqiMqDKuzE19schFDi52Yg19B,20000002778
36bNsYW7hQdFMmk6tJYjoZZmBA2hiub2cYVaHQjnGnbkiBdtpG,0
3kcDiBSnED3XZf8pjTAaHehw1H1ptsvnct3GEoe8K2b7xrtwUu,19445373512
435WSR8XweUUpnKNrzMgobsyBoqz5vmQcvMEMJpdhHrQV7eatX,0
4MLQpfrAQiAiEEkYzXNNKi37wqywcrwDYims22xZetswkJRuJg,0
33nQW8Q9UX6xsEZhNxhdNe8g42iCdDLuTHA3LbPmT5R9CbacBP,19985127218
4GDqhiNsmjr7X6Z8xZWhRpiYT8reigQM8bFoT6WxdXjmie1zBQ,19997037919
4UBdBbingfkzVNgoJ5r3wEetVPgFeDjwTvswx4s5C5eHxW9cuR,0
3okYAGa8iyoWnnGBPXpsnTCfN3ar5Fak8oWmcHurM6TAFYLRBQ,0
3s8JjJ62R6Srshhu7vjAKHN48zostxfAn5UATT1nEuQY8DbdGw,20000002778
3P2fKBpnNbNfxJZdqK3vDhgEHzoJLJeNp3qqLSSopm1uGUjvhd,0
4ofhs9KoDRgrPgAnenxMPjfjRG9Y8cKTWkrdNBvQyxXTN64tYA,0
3sT2fNvobFxfXhg3Pch55yNuHXhza471TjmYWWeuKJBLTmtjC9,0
3uNpMvPwM6RyWt4aQwQAVaCsD3PwQtoLA9vA1dZXDFM4hL2CEv,0
3tg2zcvbjoSyxe2iUvTp6hsSSvpTP12848UQDi6ka1tC12qrXd,0
3hu2ot9taKZt4SurXbk7VyypijvLuHmHHarAWJLkKfJCm9d5hh,0
3L8w2ATQGPjz7dgKQdzHy9emt3okWRSVM6WgVbJyhVqUkFtdRk,20000002778
4idmZY2XMabm8dkus3tjsxiKUAXUGrbASW1vW2uwKxVQYfJpAD,0
2yT9tn3AWq5ZUHjyY7E3C2Pry4mKaQa4eTCU6NUhMRUjnyVxv6,0
4k7nuRd3x5jrjcKyrC7LCo5tQgxuacQpuRDCux2jmGfj1DsAPa,0
3butKc3S9ZbErnytyonM1d34teW43v7ePbcpqxzXgNHECmuPsE,20000002778
3hUMvAgRHmAirA5Mco6a2F2GhusVC27ZKpZMr2ZNij863GnbnU,0
4VqbingA8qv6NgzqAR5YXWGZBMeVQKuRhBm2FqEB1wY3hC4Rgg,0
4U49AprNPNSvjuG9msTYp1RPckB6CtNgvk1jfMD7AaXfL2uvPW,0
4NV6n17tYwHMTyRsdLnWmDvWSyxYofngb8pKWos3Po47RyhDDB,0
4oyqpkrRwr52bip4uwD9fnN9QYJvq3PwqrzXNqicqZKacExf5R,20000002778
4AxbZrMr2qeFZGafujLQ2PHLJdvqw4EcdCii6RGdzv9Jctpnnb,0
3kLQdyZ7V33WCi6wkmucsWVYkWQdsFjeParBjF8d7KnxdxreXp,0
3aHFW8GHUPtisy5j1ZmG9tW1qurKPn5sJxppbSScFXtekJCMW3,20000002778
3n7UFTs3aGhyN52ZJuS1XbzVDbsVdfCkxyQoZQHXaLfADR5js6,0
4BuQiMgmfNwMBcszbZPJ9uEG7N8DPBGvgDjBBM368zgRqVRmEX,0
4b3YnYGCo4k9p9MqPTZRYV7zzfc38xjGg6fajnGgDuMERSZLkq,0
4VVBqKcKqye6dR4poKN9dszvJCUVSsGuBugDCPwYbPBowVW5Co,0
4UH3jU8jv2gtQaRZDp4BEoZbXyt4FAmfGYT45cJyayeBKQ5JHP,19985285999
3XMPFGabqrR9cLs2eeYCSfsT4Mrc4pBMexw5r9Yh96fYwr8TkA,19839584226
3qphBPSoiGncgs3PWTkuvj5jdTq92Wy79fZx6t4nYJiXaSYGzD,0
3csVrkf9Mki8Q3E9jfnztH9iBZZqVa4SfVYW6oPZ1J15R2DD7k,0
3JBaaTGat2BKZEpXPqdo6SJSgeXvwKsHWGdhQPx9Gs68MtT3sH,0
2yrrYDhgCrUmMvdDMTAZdjKkn3eLJQBNBtJ4Ge9HuzB6DDxgir,0
37xCJYzgJqUnxVqC5i4q6hSAjn8d3miYRtuRiS2W6ZQFEqu2Zb,0
4me1CaR8JeEaf2CBvaYTDsRur5NjBa7MecJvngJLyMaGXbRyDE,0
4CicdREbUo98jy5iuzX7azs9dFweQuSUETFdJTXq4nFZerC63i,0
3RYU2p1GrN6NYgAjADbYgKXWJ6ZFiLWp2x2gyFEVaz7nG4ydPW,0
38rWfpK1JBQAdWEBfmomdnCMf9Ww8esBDPX2FjX5dHx7AV7f9n,20000002778
4649uCTQT8DbFrEuESUMEmYBrU4eCh2B6eQTbk44qK9zA4fZao,19996893816
4LKt1BNZPmuxG9rRKsn9WjyxNNZQSmd3gpJAbKH6QRqjDsEVW8,20000002778
4CHPfx9sPEjn6SLPZFdZhZFPGQN33uqjP3xoGGSeFNtrtHepTp,0
4JtSH6Gyv8UeEw2vR7N1oBnzMKoNBBaKeSe4YkEiCQoZUFEumj,0
3V6CG5eWrLj5NVScoCdriopERh6SbuuLRpFRxL2vafALz6rVKJ,20000002778
3oVgjDfczidRx7jnBGGbyFAhFM1y5E3JSQkdzzxkE7Ph9E3y6t,0
3mKVeU43569jKemvnyoz8sMEhHwbQJsMK5EV2in4vuvbiaJkcx,0
3EU24cbPHj8yj9TAEFxeYVbyxrcB4M8mdaAkAfCEdNdkq2kfAq,19994663187
31As6J8RDpE4d8Zc8AqzM72nVRukh3HnzX31RfUeGHV4REDkWe,20000002778
41qrbYujzVu1R4ypwd6U6yNZajypA5u2q2mVBLCRnJ1urdzbvB,19060707635
4hNuYnFPwQyiHkTKx2gEBBuQjqWX3kL8tHCwKoWDbqtnb31MmB,19387186608
4sS38W4fUmC5MPyxRmRrSDB6rGvAYks5yppEbTs9X316KrVV9s,0
3oq6rcLJVZ2KPxaNMChgbR9cAeqAXADCpR6bgn5dRAgKNoygSX,38423432596
4qEocAMArF5qdtzZ2DvkQCishzUNUk1xWaTNobWJzhHNNUzY5R,19890188706
3i8XMA4s3aucii5i3HK9udj6M8RJ3kLcWs2FcExdthUQUqzGst,19682696045
4dAA9XYzJaiGGj3brv76QfigQnwfEZUtPo7tSHvc8a2rGdkpTr,0
